total_volume,short_volume,reg_sho_date,ticker,short_exempt_volume,short_volume_ratio,reg_sho_asof
1575598.037122,1345574.197958,2026-09-18,JMST,1600.0,0.8540085518358709,2026-09-18
3460.24976,3106.24976,2026-09-18,JMST,0.0,0.8976952461373771,2026-09-18
2108.0,1504.0,2026-09-18,JRSH,0.0,0.713472485768501,2026-09-18
353020.916045,171015.841386,2026-09-18,JMTG,0.0,0.4844354360130899,2026-09-18
450.0,10.0,2026-09-18,JMTG,0.0,0.022222222222222223,2026-09-18
1803600.815434,397332.972404,2026-09-18,JMUB,200.0,0.22029984074296943,2026-09-18
1628.0,155.0,2026-09-18,JMUB,0.0,0.0952088452088452,2026-09-18
1536.8681,1287.0,2026-09-18,JNEU,0.0,0.8374173424511837,2026-09-18
4652.723637,1328.055637,2026-09-18,JNJ,0.0,0.2854361747254579,2026-09-18
1835870.233006,1223074.877022,2026-09-18,JNJ,991.0,0.6662098742237207,2026-09-18
134305.93865,106760.777,2026-09-18,JNJ,0.0,0.7949073441809418,2026-09-18
70.0266,70.0,2026-09-18,JNK,0.0,0.9996201443451488,2026-09-18
833250.841771,524885.202776,2026-09-18,JNK,100.0,0.6299245994884368,2026-09-18
20495.85848,18967.0,2026-09-18,JNK,0.0,0.9254064677753376,2026-09-18
1121.0,476.0,2026-09-18,JNUG,0.0,0.42462087421944694,2026-09-18
65625.574547,34720.863166,2026-09-18,JNUG,0.0,0.5290751876181057,2026-09-18
7607.1983,6739.0279,2026-09-18,JNUG,0.0,0.8858751453869685,2026-09-18
149280.6994,20449.0,2026-09-18,JOB,0.0,0.13698354899320628,2026-09-18
10225.0,1616.0,2026-09-18,JOB,0.0,0.1580440097799511,2026-09-18
712.3977,208.0,2026-09-18,JOBC,0.0,0.29197174555729194,2026-09-18
206.0,6.0,2026-09-18,JOBX,0.0,0.02912621359223301,2026-09-18
30655.07628,9063.640491,2026-09-18,JOBX,600.0,0.29566524017796375,2026-09-18
74821.5117,19230.0,2026-09-18,JOBY,0.0,0.2570116476275365,2026-09-18
8886114.237162,4122500.569722,2026-09-18,JOBY,1567.0,0.46392612785480264,2026-09-18
769626.76628,132665.0,2026-09-18,JOBY,0.0,0.17237576161915188,2026-09-18
211.999,10.0,2026-09-18,JOE,0.0,0.04717003382091425,2026-09-18
73071.967836,48482.47338,2026-09-18,JOE,0.0,0.6634893628266897,2026-09-18
4747.0,4133.0,2026-09-18,JOE,0.0,0.8706551506214452,2026-09-18
7089.679817,647.0,2026-09-18,JOET,0.0,0.0912594103965866,2026-09-18
70411.578278,25775.0,2026-09-18,JOF,0.0,0.366061955013063,2026-09-18
1552.5195,46.0,2026-09-18,JOJO,0.0,0.029629257474704823,2026-09-18
161.0,8.0,2026-09-18,JONE,3.0,0.049689440993788817,2026-09-18
142.0,142.0,2026-09-18,JONER,0.0,1.0,2026-09-18
3004.436737,1357.0,2026-09-18,JOUL,0.0,0.45166535986209383,2026-09-18
17.0,17.0,2026-09-18,JOUT,0.0,1.0,2026-09-18
9576.655031,6836.497229,2026-09-18,JOUT,0.0,0.7138710966271622,2026-09-18
520.0,515.0,2026-09-18,JOUT,0.0,0.9903846153846154,2026-09-18
35561.951404,35298.713704,2026-09-18,JOYT,0.0,0.992597771224377,2026-09-18
471.0,317.0,2026-09-18,JOYY,0.0,0.673036093418259,2026-09-18
51069.001042,24115.667894,2026-09-18,JOYY,0.0,0.4722173412823734,2026-09-18
3327.5,1354.0,2026-09-18,JOYY,0.0,0.4069120961682945,2026-09-18
20.0,20.0,2026-09-18,JPAN,0.0,1.0,2026-09-18
166.0951,155.0,2026-09-18,JPAN,0.0,0.9332003171676949,2026-09-18
2173.3987,2001.0,2026-09-18,JPC,0.0,0.9206778305333484,2026-09-18
882184.92128,224969.624096,2026-09-18,JPC,9433.0,0.2550141344170584,2026-09-18
5427.33618,1201.0,2026-09-18,JPC,0.0,0.22128719507476685,2026-09-18
27725.579517,18363.757571,2026-09-18,JPEF,0.0,0.662339900226079,2026-09-18
4885.752347,368.0,2026-09-18,JPEM,1.0,0.07532105065168994,2026-09-18
69379.55937,69277.0,2026-09-18,JPFP,0.0,0.9985217638893747,2026-09-18
22440.7186,14952.18985,2026-09-18,JPHY,0.0,0.6662972838133624,2026-09-18
0.18733,0.18733,2026-09-18,JPHY,0.0,1.0,2026-09-18
259394.26119,86673.8969,2026-09-18,JPIB,0.0,0.33413960857257935,2026-09-18
861.39868,658.39868,2026-09-18,JPIB,0.0,0.7643367644816915,2026-09-18
3634.2963,356.0,2026-09-18,JPIE,0.0,0.0979556895237188,2026-09-18
894719.061183,676835.634313,2026-09-18,JPIE,837.5919,0.7564783893371916,2026-09-18
237.50489,236.35681,2026-09-18,JPIE,0.0,0.9951660784752685,2026-09-18
3899.724816,1031.971353,2026-09-18,JPIN,0.0,0.26462671129151794,2026-09-18
576.3675,576.0,2026-09-18,JPLD,0.0,0.9993623859776966,2026-09-18
330517.878547,146053.966107,2026-09-18,JPLD,0.0,0.4418942985749285,2026-09-18
902.0,100.0,2026-09-18,JPLD,0.0,0.11086474501108648,2026-09-18
9861.220579,6511.017294,2026-09-18,JPM,0.0,0.6602648467133533,2026-09-18
2046329.499952,1068750.225572,2026-09-18,JPM,2340.0,0.5222767035304281,2026-09-18
105089.53475,63192.29967,2026-09-18,JPM,0.0,0.6013186738368351,2026-09-18
2634.632702,537.029152,2026-09-18,JPMB,0.0,0.2038345427020362,2026-09-18
9167.70878,4133.36531,2026-09-18,JPME,0.0,0.45086132306222754,2026-09-18
200.0,200.0,2026-09-18,JPMPC,0.0,1.0,2026-09-18
86076.9294,30179.3993,2026-09-18,JPMPC,0.0,0.3506096175870326,2026-09-18
761.0,300.0,2026-09-18,JPMPC,0.0,0.39421813403416556,2026-09-18
114908.2417,33412.5342,2026-09-18,JPMPD,0.0,0.29077578514544444,2026-09-18
43.0,2.0,2026-09-18,JPMPD,0.0,0.046511627906976744,2026-09-18
48294.2995,17493.4398,2026-09-18,JPMPJ,0.0,0.3622257695237923,2026-09-18
2.0,2.0,2026-09-18,JPMPK,0.0,1.0,2026-09-18
129739.2834,44426.0,2026-09-18,JPMPK,0.0,0.34242519949050376,2026-09-18
98107.1565,23081.3856,2026-09-18,JPMPL,1509.0,0.23526709389441944,2026-09-18
91556.8238,32407.2545,2026-09-18,JPMPM,0.0,0.35395782810019233,2026-09-18
12894.0,12846.0,2026-09-18,JPMPM,0.0,0.9962773382968823,2026-09-18
46.03,42.0,2026-09-18,JPND,0.0,0.9124484032152943,2026-09-18
1.0,1.0,2026-09-18,JPND,0.0,1.0,2026-09-18
106.8383,103.0,2026-09-18,JPNU,0.0,0.9640737450895418,2026-09-18
11333.990155,3142.891837,2026-09-18,JPO,2.0,0.2772979148577706,2026-09-18
289.0,204.0,2026-09-18,JPPHY,0.0,0.7058823529411765,2026-09-18
45604.0,36199.0,2026-09-18,JPPTY,0.0,0.7937680905183756,2026-09-18
13556.919791,2778.058846,2026-09-18,JPRE,0.0,0.20491814430031985,2026-09-18
93600.40268,65258.0,2026-09-18,JPRF,0.0,0.6971978552603381,2026-09-18
11103.665409,5485.895309,2026-09-18,JPSE,0.0,0.4940616550417168,2026-09-18
8.0,7.0,2026-09-18,JPSE,0.0,0.875,2026-09-18
11795.1234,8925.0,2026-09-18,JPST,0.0,0.7566686415506259,2026-09-18
4861001.098229,2778910.858331,2026-09-18,JPST,0.0,0.571674599979711,2026-09-18
71996.81975,41802.20144,2026-09-18,JPST,0.0,0.5806117768139335,2026-09-18
163.5333,151.0,2026-09-18,JPSV,0.0,0.9233593402689239,2026-09-18
573331.0,13331.0,2026-09-18,JPTE,0.0,0.023251838815623087,2026-09-18
3145.0,3145.0,2026-09-18,JPUAF,0.0,1.0,2026-09-18
1846.58242,95.4899,2026-09-18,JPUS,0.0,0.0517116912658575,2026-09-18
86108.0,36217.0,2026-09-18,JPXGY,0.0,0.42059971198959445,2026-09-18
2373.747069,265.067866,2026-09-18,JPXN,0.0,0.11166643214083732,2026-09-18
2552.617028,2298.646545,2026-09-18,JPY,0.0,0.9005058415680207,2026-09-18
20.0,20.0,2026-09-18,JQC,0.0,1.0,2026-09-18
219742.038193,75311.203533,2026-09-18,JQC,3842.0,0.3427255164842605,2026-09-18
679.9021,674.62134,2026-09-18,JQC,0.0,0.9922330582594171,2026-09-18
1440.0,243.0,2026-09-18,JQUA,0.0,0.16875,2026-09-18
292998.253624,117653.669845,2026-09-18,JQUA,29.0,0.40155075461979745,2026-09-18
4788.70593,3824.0,2026-09-18,JQUA,0.0,0.7985455895388422,2026-09-18
2220.1698,2220.0,2026-09-18,JRI,0.0,0.9999235193632486,2026-09-18
77095.976259,30843.853267,2026-09-18,JRI,0.0,0.40007085666029635,2026-09-18
3077.66558,211.66558,2026-09-18,JRI,0.0,0.06877471723227317,2026-09-18
22248.0,1410.0,2026-09-18,JRNGF,0.0,0.0633764832793959,2026-09-18
115.0,115.0,2026-09-18,JRONF,0.0,1.0,2026-09-18
18836.0,12139.0,2026-09-18,JRONY,0.0,0.6444574219579529,2026-09-18
11650.0,11650.0,2026-09-18,JROOF,0.0,1.0,2026-09-18
16957.096781,2830.0,2026-09-18,JRS,0.0,0.16689177614241985,2026-09-18
1204.0,94.0,2026-09-18,JRSH,0.0,0.07807308970099668,2026-09-18
27520.082182,14047.887311,2026-09-18,JRSH,0.0,0.510459497108198,2026-09-18
1400.0,1400.0,2026-09-18,JRVR,0.0,1.0,2026-09-18
127770.6104,86473.0,2026-09-18,JRVR,50.0,0.6767831798665337,2026-09-18
5280.0,4072.0,2026-09-18,JRVR,40.0,0.7712121212121212,2026-09-18
22185.0,4732.0,2026-09-18,JSAIY,0.0,0.21329727293216136,2026-09-18
122082.14525,47204.3088,2026-09-18,JSCP,0.0,0.38666021721141075,2026-09-18
72010.0,20072.0,2026-09-18,JSDA,0.0,0.27873906401888626,2026-09-18
118046.023374,33732.019809,2026-09-18,JSI,0.0,0.2857531227640624,2026-09-18
336.0,300.0,2026-09-18,JSI,0.0,0.8928571428571429,2026-09-18
1871.6583,1081.0,2026-09-18,JSM,0.0,0.57756268865957,2026-09-18
1.0,1.0,2026-09-18,JSMD,0.0,1.0,2026-09-18
218535.074611,27604.188979,2026-09-18,JSMD,0.0,0.1263146843962527,2026-09-18
416.05042,280.0,2026-09-18,JSMD,0.0,0.6729953547457062,2026-09-18
0.0115,0.0115,2026-09-18,JSML,0.0,1.0,2026-09-18
6990.533942,4500.814942,2026-09-18,JSML,0.0,0.6438442298317933,2026-09-18
10.0,10.0,2026-09-18,JSML,0.0,1.0,2026-09-18
68068.430086,46233.0,2026-09-18,JSPR,0.0,0.6792135493882794,2026-09-18
2690.0,61.0,2026-09-18,JSPR,0.0,0.02267657992565056,2026-09-18
749.0,749.0,2026-09-18,JSPRW,749.0,1.0,2026-09-18
30831.75547,3368.668747,2026-09-18,JSTC,0.0,0.10925971277495994,2026-09-18
371.0,300.0,2026-09-18,JTAI,0.0,0.8086253369272237,2026-09-18
88106.053265,51480.4638,2026-09-18,JTAI,0.0,0.5843010995528334,2026-09-18
2532.0,1417.0,2026-09-18,JTAI,0.0,0.5596366508688784,2026-09-18
2194.0,2194.0,2026-09-18,JTEK,0.0,1.0,2026-09-18
196403.881808,170974.853265,2026-09-18,JTEK,0.0,0.8705268535992642,2026-09-18
27282.0,1074.0,2026-09-18,JTEK,0.0,0.03936661535078073,2026-09-18
55419.3842,22578.0,2026-09-18,JTNY,262.0,0.4074025781037098,2026-09-18
9508.7216,4252.0,2026-09-18,JTTT,0.0,0.4471684185180056,2026-09-18
28348.798924,14978.81979,2026-09-18,JUCY,0.0,0.5283758169140274,2026-09-18
6.9084,3.0,2026-09-18,JUDB,0.0,0.43425395171096054,2026-09-18
7.3043,3.0,2026-09-18,JUDO,0.0,0.410716974932574,2026-09-18
236440.0,62050.0,2026-09-18,JUGRF,0.0,0.262434444256471,2026-09-18
1942.4349,1711.0,2026-09-18,JULB,0.0,0.8808532013093463,2026-09-18
6.0,3.0,2026-09-18,JULC,0.0,0.5,2026-09-18
4.5801,1.0,2026-09-18,JULH,0.0,0.21833584419554158,2026-09-18
327.0223,323.0,2026-09-18,JULI,0.0,0.9877002271710523,2026-09-18
2411.4457,2377.0,2026-09-18,JULJ,0.0,0.9857157471967956,2026-09-18
755.4019,499.0,2026-09-18,JULM,0.0,0.6605755161590142,2026-09-18
402.4456,399.0,2026-09-18,JULP,0.0,0.9914383459528443,2026-09-18
5277.7863,703.0,2026-09-18,JULT,0.0,0.13319978491739995,2026-09-18
4264.6239,3799.0,2026-09-18,JULU,0.0,0.8908171245769176,2026-09-18
7054.5221,522.0,2026-09-18,JULV,0.0,0.0739950903265297,2026-09-18
6272.4089,505.0,2026-09-18,JULW,0.0,0.08051133273533873,2026-09-18
10.33,6.0,2026-09-18,JULZ,0.0,0.5808325266214908,2026-09-18
1986.0,7.0,2026-09-18,JUMSY,0.0,0.003524672708962739,2026-09-18
6.0,3.0,2026-09-18,JUNC,0.0,0.5,2026-09-18
637.7663,1.0,2026-09-18,JUNM,0.0,0.0015679724689122018,2026-09-18
7531.0,3351.0,2026-09-18,JUNP,0.0,0.4449608285752224,2026-09-18
1200.0,1200.0,2026-09-18,JUNS,0.0,1.0,2026-09-18
5903.164526,2311.0,2026-09-18,JUNS,0.0,0.3914849382600454,2026-09-18
272.0,7.0,2026-09-18,JUNS,0.0,0.025735294117647058,2026-09-18
6973.504,5258.0679,2026-09-18,JUNT,0.0,0.7540065797624839,2026-09-18
323.0,323.0,2026-09-18,JUNW,0.0,1.0,2026-09-18
17832.9451,7227.6048,2026-09-18,JUNW,0.0,0.40529507377892393,2026-09-18
478.0,472.0,2026-09-18,JUNW,0.0,0.9874476987447699,2026-09-18
6.9499,3.0,2026-09-18,JUNZ,0.0,0.4316608872070101,2026-09-18
28791.4846,14943.0,2026-09-18,JUSA,0.0,0.5190076235249085,2026-09-18
224083.0,47236.0,2026-09-18,JUSH,0.0,0.21079689222297096,2026-09-18
1130.032711,339.269611,2026-09-18,JUST,0.0,0.3002299028138487,2026-09-18
4.56066,0.5382,2026-09-18,JUST,0.0,0.11800923550538737,2026-09-18
101.002,101.0,2026-09-18,JVA,0.0,0.9999801984119127,2026-09-18
41013.0953,8367.0,2026-09-18,JVA,0.0,0.2040080110705519,2026-09-18
1290.0,660.0,2026-09-18,JVA,0.0,0.5116279069767442,2026-09-18
36730.617822,23956.948537,2026-09-18,JVAL,0.0,0.6522337482341737,2026-09-18
12.74526,3.74526,2026-09-18,JVAL,0.0,0.2938551273179206,2026-09-18
22.0,22.0,2026-09-18,JWEL,0.0,1.0,2026-09-18
765.19258,323.0,2026-09-18,JWEL,0.0,0.4221159593575777,2026-09-18
766.0,329.0,2026-09-18,JXAMY,0.0,0.42950391644908614,2026-09-18
1352.211845,433.0,2026-09-18,JXG,4.0,0.3202160975006102,2026-09-18
182.0,100.0,2026-09-18,JXG,0.0,0.5494505494505495,2026-09-18
11776.807652,5565.28512,2026-09-18,JXI,0.0,0.47256313293483004,2026-09-18
2545.0,628.0,2026-09-18,JXN,0.0,0.24675834970530452,2026-09-18
455625.497766,215870.238856,2026-09-18,JXN,149.0,0.47378875834307804,2026-09-18
31833.00762,15756.0,2026-09-18,JXN,0.0,0.494957943907909,2026-09-18
14282.7541,5217.0,2026-09-18,JXNPA,0.0,0.3652656877989659,2026-09-18
275.5137,70.0,2026-09-18,JXX,0.0,0.25407085019728604,2026-09-18
9174.540189,3865.0,2026-09-18,JYD,0.0,0.4212745184367953,2026-09-18
17740.704722,11179.926606,2026-09-18,JYNT,0.0,0.6301850338637298,2026-09-18
1498.0,578.0,2026-09-18,JYNT,0.0,0.38584779706275035,2026-09-18
161.0,10.0,2026-09-18,JZ,0.0,0.062111801242236024,2026-09-18
20918.8624,5205.0,2026-09-18,JZ,0.0,0.24881850171737827,2026-09-18
16.0,10.0,2026-09-18,JZ,0.0,0.625,2026-09-18
89934.847332,28112.216244,2026-09-18,JZXN,1794.0,0.3125842437939771,2026-09-18
121.0029,83.0,2026-09-18,KAI,0.0,0.6859339734832802,2026-09-18
48821.551216,27283.261032,2026-09-18,KAI,0.0,0.5588364226956111,2026-09-18
3153.0933,1317.0933,2026-09-18,KAI,0.0,0.41771466134541596,2026-09-18
1350.0,850.0,2026-09-18,KAIFF,0.0,0.6296296296296297,2026-09-18
111.4519,4.0,2026-09-18,KAIT,0.0,0.03588992202017193,2026-09-18
1334.0,1056.0,2026-09-18,KAJMY,0.0,0.7916041979010495,2026-09-18
142.3738,142.0,2026-09-18,KALA,0.0,0.997374516940617,2026-09-18
48756.120366,20771.0,2026-09-18,KALA,50.0,0.42601830999015705,2026-09-18
1133.0,260.0,2026-09-18,KALA,0.0,0.2294792586054722,2026-09-18
3093.0,2535.0,2026-09-18,KALMF,0.0,0.8195926285160039,2026-09-18
149.0059,124.0,2026-09-18,KALU,0.0,0.8321818129349241,2026-09-18
110680.131591,94952.354199,2026-09-18,KALU,0.0,0.8578988191835606,2026-09-18
4660.2186,4163.1906,2026-09-18,KALU,0.0,0.8933466339969545,2026-09-18
13800.9375,816.0,2026-09-18,KAMO,0.0,0.05912641804225256,2026-09-18
54788.0,35536.0,2026-09-18,KAOOY,0.0,0.6486091844929547,2026-09-18
766.0,766.0,2026-09-18,KAPA,0.0,1.0,2026-09-18
42696.49591,26274.93,2026-09-18,KAPA,0.0,0.6153884397301587,2026-09-18
969.0,19.0,2026-09-18,KAPA,0.0,0.0196078431372549,2026-09-18
2398.488,100.0,2026-09-18,KAPR,0.0,0.04169293321459186,2026-09-18
643.0,632.0,2026-09-18,KARD,0.0,0.9828926905132193,2026-09-18
329779.925806,218662.078939,2026-09-18,KARD,0.0,0.6630545458598731,2026-09-18
25717.0,23282.0,2026-09-18,KARD,0.0,0.9053155500252751,2026-09-18
223.6498,16.0,2026-09-18,KARO,0.0,0.07154041720582804,2026-09-18
17750.815957,10056.152271,2026-09-18,KARO,0.0,0.5665177474297669,2026-09-18
1269.0,1182.0,2026-09-18,KARO,0.0,0.9314420803782506,2026-09-18
1815.974686,539.665631,2026-09-18,KARS,0.0,0.2971768467702088,2026-09-18
3.05662,3.04727,2026-09-18,KARS,0.0,0.9969410656215035,2026-09-18
12398.0,6199.0,2026-09-18,KARX,0.0,0.5,2026-09-18
2141.6954,1361.1989,2026-09-18,KATT,0.0,0.6355707258838021,2026-09-18
761.8863,566.0,2026-09-18,KAUG,0.0,0.742893001226036,2026-09-18
5.803738,0.803738,2026-09-18,KAZR,0.0,0.13848626523113206,2026-09-18
370992.286465,173688.614087,2026-09-18,KAZR,1110.0,0.4681731141690086,2026-09-18
6525.0,1811.0,2026-09-18,KAZR,0.0,0.2775478927203065,2026-09-18
227.0,147.0,2026-09-18,KB,0.0,0.6475770925110133,2026-09-18
52520.529483,38186.875599,2026-09-18,KB,0.0,0.7270847414316423,2026-09-18
3266.79953,2599.0,2026-09-18,KB,0.0,0.7955798867156076,2026-09-18
3345.822291,1440.0,2026-09-18,KBA,0.0,0.4303874727218739,2026-09-18
10645.984341,6405.0,2026-09-18,KBAB,3.0,0.6016353016163055,2026-09-18
18.0,5.0,2026-09-18,KBCSF,0.0,0.2777777777777778,2026-09-18
16979.0,5116.0,2026-09-18,KBCSY,0.0,0.3013133871252724,2026-09-18
531.0249,221.0,2026-09-18,KBDC,0.0,0.4161763412600803,2026-09-18
186158.176565,128076.731811,2026-09-18,KBDC,0.0,0.687999496848746,2026-09-18
4709.0,3838.0,2026-09-18,KBDC,0.0,0.8150350392864727,2026-09-18
10.6635,7.0,2026-09-18,KBDU,0.0,0.6564448820743658,2026-09-18
738.4683,68.0,2026-09-18,KBE,0.0,0.09208249020303241,2026-09-18
198675.411814,93615.076627,2026-09-18,KBE,0.0,0.4711960869855525,2026-09-18
32818.64839,23577.0,2026-09-18,KBE,0.0,0.718402528947049,2026-09-18
1206.868,1084.0,2026-09-18,KBFR,0.0,0.8981926772439074,2026-09-18
1.0,1.0,2026-09-18,KBFR,0.0,1.0,2026-09-18
47119.0,11109.0,2026-09-18,KBGGY,0.0,0.23576476580572592,2026-09-18
1266.1061,674.0,2026-09-18,KBH,0.0,0.5323408520028455,2026-09-18
419845.9468,177731.895634,2026-09-18,KBH,6.0,0.42332645340188385,2026-09-18
73965.80515,12656.0,2026-09-18,KBH,0.0,0.1711060938812751,2026-09-18
305217.0,144297.0,2026-09-18,KBLB,0.0,0.47276855483148056,2026-09-18
196548.054,60.0,2026-09-18,KBON,0.0,0.0003052688580676561,2026-09-18
6.0,3.0,2026-09-18,KBON,0.0,0.5,2026-09-18
392.110535,190.131735,2026-09-18,KBR,0.0,0.4848932074727346,2026-09-18
462488.076262,292545.310106,2026-09-18,KBR,4.0,0.6325467079507424,2026-09-18
47295.27277,28826.0,2026-09-18,KBR,0.0,0.6094900887913834,2026-09-18
1779.315491,402.0,2026-09-18,KBSX,1.0,0.22592957911813066,2026-09-18
478.8589,237.1944,2026-09-18,KBUF,0.0,0.49533254994320874,2026-09-18
426.5714,100.0,2026-09-18,KBWB,0.0,0.23442734323023062,2026-09-18
715128.34672,224182.54638,2026-09-18,KBWB,580.0,0.31348575036667653,2026-09-18
26231.81423,19090.63215,2026-09-18,KBWB,0.0,0.7277663673055068,2026-09-18
300.4782,300.0,2026-09-18,KBWD,0.0,0.998408536792353,2026-09-18
185796.92741,135986.25335,2026-09-18,KBWD,0.0,0.731907977411907,2026-09-18
17625.96896,15403.69777,2026-09-18,KBWD,0.0,0.8739206227445894,2026-09-18
12749.994266,2793.589243,2026-09-18,KBWP,0.0,0.2191051372038319,2026-09-18
2.0,2.0,2026-09-18,KBWP,0.0,1.0,2026-09-18
346.6246,346.0,2026-09-18,KBWY,0.0,0.9981980505711366,2026-09-18
83772.456705,39671.530251,2026-09-18,KBWY,0.0,0.4735629323931738,2026-09-18
2261.77058,408.63463,2026-09-18,KBWY,0.0,0.1806702384465537,2026-09-18
20285.0,6580.0,2026-09-18,KC,0.0,0.324377618930244,2026-09-18
475012.57648,297976.426116,2026-09-18,KC,377.0,0.6273021828687225,2026-09-18
43529.69051,25511.69051,2026-09-18,KC,0.0,0.5860756235824659,2026-09-18
7242.02725,4310.236714,2026-09-18,KCCA,0.0,0.5951699110218067,2026-09-18
49900.0,25000.0,2026-09-18,KCCFF,0.0,0.501002004008016,2026-09-18
200.0,200.0,2026-09-18,KCDMF,0.0,1.0,2026-09-18
36691.0,21669.0,2026-09-18,KCDMY,0.0,0.5905807963805838,2026-09-18
6764.810319,2841.063484,2026-09-18,KCE,0.0,0.419976813839176,2026-09-18
81.59098,79.0,2026-09-18,KCE,0.0,0.968244283865692,2026-09-18
9971.1319,9867.0406,2026-09-18,KCHP,0.0,0.9895607338220047,2026-09-18
1.0,1.0,2026-09-18,KCHP,0.0,1.0,2026-09-18
27.349921,23.349921,2026-09-18,KCHV,0.0,0.8537472923596379,2026-09-18
250.0,100.0,2026-09-18,KCLI,0.0,0.4,2026-09-18
0.042607,0.042607,2026-09-18,KCOP,0.0,1.0,2026-09-18
4173.957791,3238.086485,2026-09-18,KCOP,0.0,0.7757832367117006,2026-09-18
4.0,4.0,2026-09-18,KCOP,0.0,1.0,2026-09-18
3.3268,3.0,2026-09-18,KCSH,0.0,0.9017674642298906,2026-09-18
23911.9709,20098.0,2026-09-18,KD,0.0,0.8404995173358963,2026-09-18
2263406.620992,1767883.548774,2026-09-18,KD,3032.0,0.7810720055237695,2026-09-18
64443.18815,54818.80215,2026-09-18,KD,0.0,0.8506531679097258,2026-09-18
121443.0,61401.0,2026-09-18,KDDIY,0.0,0.5055952175094489,2026-09-18
2176.742436,65.0,2026-09-18,KDEC,0.0,0.029861135118698076,2026-09-18
250.0,100.0,2026-09-18,KDEF,0.0,0.4,2026-09-18
4109.093775,239.3624,2026-09-18,KDEF,0.0,0.05825187087632236,2026-09-18
6151.2,3868.0,2026-09-18,KDK,108.0,0.6288203927688907,2026-09-18
1198045.707724,1040808.869032,2026-09-18,KDK,64286.292816,0.8687555594262656,2026-09-18
30172.25508,29233.21986,2026-09-18,KDK,0.0,0.9688775261408138,2026-09-18
5401.0,2002.0,2026-09-18,KDKCF,0.0,0.37067209775967414,2026-09-18
4249.0,3739.0,2026-09-18,KDKGF,0.0,0.8799717580607201,2026-09-18
4288.0,319.0,2026-09-18,KDKRW,0.0,0.07439365671641791,2026-09-18
5716.0784,4303.0,2026-09-18,KDP,0.0,0.7527888350866566,2026-09-18
3565822.255101,2243472.069049,2026-09-18,KDP,3059.0,0.6291598146373268,2026-09-18
128526.97471,75364.58085,2026-09-18,KDP,0.0,0.586371701505056,2026-09-18
20.2999,16.0,2026-09-18,KDVD,0.0,0.7881812225675988,2026-09-18
14.0,14.0,2026-09-18,KE,0.0,1.0,2026-09-18
81195.400691,53927.67255,2026-09-18,KE,0.0,0.66417151822711,2026-09-18
4072.0,811.0,2026-09-18,KE,0.0,0.19916502946954814,2026-09-18
1.0,1.0,2026-09-18,KEAT,0.0,1.0,2026-09-18
300386.4848,126485.1,2026-09-18,KEEL,0.0,0.4210745369726435,2026-09-18
20641273.44474,7862632.417188,2026-09-18,KEEL,50940.0,0.380917991239132,2026-09-18
4026998.576,390816.0,2026-09-18,KEEL,0.0,0.09704895410919064,2026-09-18
110.0,110.0,2026-09-18,KEEX,0.0,1.0,2026-09-18
71640.990504,13323.0,2026-09-18,KEEX,0.0,0.1859689530570648,2026-09-18
85505801.0,67642500.0,2026-09-18,KEGS,0.0,0.7910866772653238,2026-09-18
462.0,425.0,2026-09-18,KELTF,0.0,0.9199134199134199,2026-09-18
740.0,740.0,2026-09-18,KELYA,0.0,1.0,2026-09-18
87040.969968,64350.123553,2026-09-18,KELYA,0.0,0.7393084380454155,2026-09-18
4013.0,2771.0,2026-09-18,KELYA,0.0,0.6905058559681037,2026-09-18
48144.54546,4545.086843,2026-09-18,KELYB,0.0,0.09440502136999508,2026-09-18
2145.189106,85.0,2026-09-18,KEMX,0.0,0.03962354636346918,2026-09-18
3866.991042,2739.768995,2026-09-18,KEN,0.0,0.7085015106688731,2026-09-18
13.19525,9.0,2026-09-18,KEN,0.0,0.6820636213789053,2026-09-18
37363.0,6200.0,2026-09-18,KENYF,0.0,0.1659395658806841,2026-09-18
2448.931749,2398.837,2026-09-18,KEO,0.0,0.9795442445382745,2026-09-18
7.0,7.0,2026-09-18,KEO,0.0,1.0,2026-09-18
3208.98597,1840.0,2026-09-18,KEP,0.0,0.5733898549889889,2026-09-18
269504.108801,122279.916721,2026-09-18,KEP,21.0,0.45372190155101,2026-09-18
5357.0,3563.0,2026-09-18,KEP,0.0,0.6651110696285234,2026-09-18
100.0,100.0,2026-09-18,KEQU,0.0,1.0,2026-09-18
5786.0795,3597.0,2026-09-18,KEQU,0.0,0.6216644620938928,2026-09-18
4.0,2.0,2026-09-18,KEQU,0.0,0.5,2026-09-18
6.0,1.0,2026-09-18,KEWL,0.0,0.16666666666666666,2026-09-18
409.0,290.0,2026-09-18,KEX,0.0,0.7090464547677262,2026-09-18
64992.534962,36246.076915,2026-09-18,KEX,5.0,0.5576960021053564,2026-09-18
4045.02001,1755.02001,2026-09-18,KEX,0.0,0.4338717745922844,2026-09-18
29874.665,21381.0,2026-09-18,KEY,0.0,0.7156900336790387,2026-09-18
3621843.896555,2473248.01161,2026-09-18,KEY,386.0,0.6828698536572729,2026-09-18
118461.51985,82926.36714,2026-09-18,KEY,0.0,0.7000278845400952,2026-09-18
33.0,4.0,2026-09-18,KEYG,0.0,0.12121212121212122,2026-09-18
34786.8014,10956.0,2026-09-18,KEYPI,0.0,0.31494703620551906,2026-09-18
9763.7122,1147.2371,2026-09-18,KEYPJ,0.0,0.117500093867986,2026-09-18
